test_name,start_type,cost,ideal_cost,avg_deviation,run_time,nb_agents
instances/map_2.txt, 0, 22, 22, 1.0, 0.001, 3
instances/map_2.txt, 0, 33, 33, 1.0, 0.001, 4
instances/map_2.txt, 0, 55, 55, 1.0, 0.001, 5
instances/map_2.txt, 1, 49, 49, 1.0, 0.001, 2
instances/map_2.txt, 1, 74, 74, 1.0, 0.0, 3
instances/map_2.txt, 1, 101, 100, 1.01, 0.002, 4
instances/map_2.txt, 2, 50, 48, 1.042, 0.003, 2
instances/map_2.txt, 2, 75, 75, 1.0, 0.003, 3
instances/map_2.txt, 2, 106, 106, 1.0, 0.007, 4
instances/map_2.txt, 2, 126, 126, 1.0, 0.007, 5
instances/map_3.txt, 0, 39, 39, 1.0, 0.0, 2
instances/map_3.txt, 0, 44, 44, 1.0, 0.002, 3
instances/map_3.txt, 0, 47, 47, 1.0, 0.0, 4
instances/map_3.txt, 0, 48, 48, 1.0, 0.001, 5
instances/map_3.txt, 1, 52, 52, 1.0, 0.002, 2
instances/map_3.txt, 1, 78, 78, 1.0, 0.001, 3
instances/map_3.txt, 1, 106, 106, 1.0, 0.001, 4
instances/map_3.txt, 1, 128, 128, 1.0, 0.002, 5
instances/map_3.txt, 2, 54, 54, 1.0, 0.0, 2
instances/map_3.txt, 2, 79, 79, 1.0, 0.001, 3
instances/map_3.txt, 2, 109, 109, 1.0, 0.003, 4
instances/map_3.txt, 2, 131, 131, 1.0, 0.007, 5
instances/map_1.txt, 0, 24, 24, 1.0, 0.0, 2
instances/map_1.txt, 0, 26, 26, 1.0, 0.001, 3
instances/map_1.txt, 0, 23, 23, 1.0, 0.001, 4
instances/map_1.txt, 0, 37, 37, 1.0, 0.0, 5
instances/map_1.txt, 1, 45, 45, 1.0, 0.001, 2
instances/map_1.txt, 1, 75, 75, 1.0, 0.003, 3
instances/map_1.txt, 1, 94, 94, 1.0, 0.005, 4
instances/map_1.txt, 1, 116, 115, 1.009, 0.002, 5
instances/map_1.txt, 2, 47, 47, 1.0, 0.0, 2
instances/map_1.txt, 2, 72, 70, 1.025, 0.034, 3
instances/map_1.txt, 2, 92, 90, 1.023, 0.009, 4
instances/map_1.txt, 2, 117, 116, 1.008, 0.089, 5
instances/map_2.txt, 0, 32, 32, 1.0, 0.001, 2
instances/map_2.txt, 0, 18, 18, 1.0, 0.0, 3
instances/map_2.txt, 0, 32, 32, 1.0, 0.0, 4
instances/map_2.txt, 0, 67, 67, 1.0, 0.0, 5
instances/map_2.txt, 1, 49, 49, 1.0, 0.0, 2
instances/map_2.txt, 1, 77, 76, 1.012, 0.135, 3
instances/map_2.txt, 1, 102, 101, 1.01, 1.275, 4
instances/map_2.txt, 2, 50, 50, 1.0, 0.002, 2
instances/map_2.txt, 2, 78, 78, 1.0, 0.0, 3
instances/map_2.txt, 2, 104, 104, 1.0, 0.004, 4
instances/map_2.txt, 2, 126, 125, 1.007, 0.331, 5
instances/map_3.txt, 0, 19, 19, 1.0, 0.0, 2
instances/map_3.txt, 0, 33, 31, 1.035, 0.002, 3
instances/map_3.txt, 0, 61, 61, 1.0, 0.0, 4
instances/map_3.txt, 0, 49, 48, 1.029, 0.001, 5
instances/map_3.txt, 1, 55, 55, 1.0, 0.001, 2
instances/map_3.txt, 1, 77, 77, 1.0, 0.001, 3
instances/map_3.txt, 1, 107, 105, 1.019, 0.132, 4
instances/map_3.txt, 1, 137, 134, 1.022, 6.738, 5
instances/map_3.txt, 2, 53, 53, 1.0, 0.0, 2
instances/map_3.txt, 2, 78, 78, 1.0, 0.002, 3
instances/map_3.txt, 2, 107, 107, 1.0, 0.003, 4
instances/map_1.txt, 0, 33, 33, 1.0, 0.001, 2
instances/map_1.txt, 0, 38, 38, 1.0, 0.001, 3
instances/map_1.txt, 0, 34, 34, 1.0, 0.001, 4
instances/map_1.txt, 0, 32, 32, 1.0, 0.0, 5
instances/map_1.txt, 1, 48, 48, 1.0, 0.0, 2
instances/map_1.txt, 1, 80, 80, 1.0, 0.001, 3
instances/map_1.txt, 1, 88, 86, 1.024, 0.015, 4
instances/map_1.txt, 1, 115, 113, 1.014, 0.121, 5
instances/map_1.txt, 2, 50, 50, 1.0, 0.0, 2
instances/map_1.txt, 2, 70, 70, 1.0, 0.001, 3
instances/map_1.txt, 2, 89, 89, 1.0, 0.001, 4
instances/map_1.txt, 2, 114, 113, 1.009, 0.001, 5
instances/map_2.txt, 0, 40, 40, 1.0, 0.0, 2
instances/map_2.txt, 0, 42, 42, 1.0, 0.0, 3
instances/map_2.txt, 0, 49, 49, 1.0, 0.0, 4
instances/map_2.txt, 1, 52, 52, 1.0, 0.001, 2
instances/map_2.txt, 1, 77, 77, 1.0, 0.001, 3
instances/map_2.txt, 1, 107, 106, 1.009, 1.007, 4
instances/map_2.txt, 1, 126, 126, 1.0, 0.007, 5
instances/map_2.txt, 2, 50, 50, 1.0, 0.001, 2
instances/map_2.txt, 2, 74, 74, 1.0, 0.001, 3
instances/map_2.txt, 2, 101, 100, 1.01, 0.012, 4
instances/map_3.txt, 0, 13, 13, 1.0, 0.0, 2
instances/map_3.txt, 0, 47, 47, 1.0, 0.0, 3
instances/map_3.txt, 0, 43, 41, 1.031, 0.001, 4
instances/map_3.txt, 0, 37, 37, 1.0, 0.0, 5
instances/map_3.txt, 1, 51, 51, 1.0, 0.0, 2
instances/map_3.txt, 1, 78, 78, 1.0, 0.0, 3
instances/map_3.txt, 1, 107, 105, 1.019, 0.089, 4
instances/map_3.txt, 2, 51, 51, 1.0, 0.001, 2
instances/map_3.txt, 2, 80, 76, 1.051, 0.104, 3
instances/map_3.txt, 2, 103, 102, 1.01, 0.186, 4
instances/map_3.txt, 2, 134, 132, 1.015, 0.135, 5
instances/map_1.txt, 0, 12, 12, 1.0, 0.0, 2
instances/map_1.txt, 0, 33, 33, 1.0, 0.001, 3
instances/map_1.txt, 0, 60, 60, 1.0, 0.001, 4
instances/map_1.txt, 0, 51, 51, 1.0, 0.002, 5
instances/map_1.txt, 1, 44, 44, 1.0, 0.001, 2
instances/map_1.txt, 1, 66, 66, 1.0, 0.002, 3
instances/map_1.txt, 1, 92, 91, 1.011, 0.004, 4
instances/map_1.txt, 1, 112, 112, 1.0, 0.006, 5
instances/map_1.txt, 2, 48, 48, 1.0, 0.0, 2
instances/map_1.txt, 2, 70, 70, 1.0, 0.002, 3
instances/map_1.txt, 2, 90, 88, 1.024, 0.01, 4
instances/map_1.txt, 2, 116, 115, 1.009, 0.092, 5
instances/map_2.txt, 0, 19, 19, 1.0, 0.0, 2
instances/map_2.txt, 0, 50, 50, 1.0, 0.004, 3
instances/map_2.txt, 0, 76, 76, 1.0, 0.001, 4
instances/map_2.txt, 0, 38, 37, 1.02, 0.002, 5
instances/map_2.txt, 1, 54, 54, 1.0, 0.0, 2
instances/map_2.txt, 1, 71, 71, 1.0, 0.001, 3
instances/map_2.txt, 1, 101, 101, 1.0, 0.001, 4
instances/map_2.txt, 1, 128, 128, 1.0, 0.011, 5
instances/map_2.txt, 2, 50, 50, 1.0, 0.0, 2
instances/map_2.txt, 2, 75, 74, 1.013, 0.009, 3
instances/map_2.txt, 2, 104, 102, 1.019, 0.224, 4
instances/map_2.txt, 2, 130, 129, 1.007, 0.006, 5
instances/map_3.txt, 0, 29, 29, 1.0, 0.0, 2
instances/map_3.txt, 0, 28, 26, 1.095, 0.001, 3
instances/map_3.txt, 0, 41, 41, 1.0, 0.001, 4
instances/map_3.txt, 0, 56, 56, 1.0, 0.0, 5
instances/map_3.txt, 1, 56, 56, 1.0, 0.001, 2
instances/map_3.txt, 1, 82, 82, 1.0, 0.0, 3
instances/map_3.txt, 1, 104, 102, 1.019, 0.005, 4
instances/map_3.txt, 1, 135, 134, 1.008, 0.002, 5
instances/map_3.txt, 2, 54, 54, 1.0, 0.001, 2
instances/map_3.txt, 2, 80, 80, 1.0, 0.0, 3
instances/map_3.txt, 2, 101, 101, 1.0, 0.005, 4
instances/map_3.txt, 2, 135, 134, 1.007, 0.326, 5
instances/map_1.txt, 0, 25, 25, 1.0, 0.0, 2
instances/map_1.txt, 0, 28, 28, 1.0, 0.001, 3
instances/map_1.txt, 0, 43, 43, 1.0, 0.0, 4
instances/map_1.txt, 0, 57, 57, 1.0, 0.001, 5
instances/map_1.txt, 1, 42, 42, 1.0, 0.0, 2
instances/map_1.txt, 1, 67, 67, 1.0, 0.0, 3
instances/map_1.txt, 1, 97, 97, 1.0, 1.912, 4
instances/map_1.txt, 1, 115, 115, 1.0, 0.001, 5
instances/map_1.txt, 2, 43, 43, 1.0, 0.0, 2
instances/map_1.txt, 2, 70, 70, 1.0, 0.001, 3
instances/map_1.txt, 2, 93, 93, 1.0, 0.001, 4
instances/map_1.txt, 2, 111, 111, 1.0, 0.001, 5
instances/map_2.txt, 0, 29, 29, 1.0, 0.001, 2
instances/map_2.txt, 0, 28, 28, 1.0, 0.002, 3
instances/map_2.txt, 0, 53, 51, 1.024, 0.017, 4
instances/map_2.txt, 0, 57, 57, 1.0, 0.001, 5
instances/map_2.txt, 1, 53, 53, 1.0, 0.001, 2
instances/map_2.txt, 1, 79, 78, 1.012, 0.001, 3
instances/map_2.txt, 1, 101, 99, 1.021, 0.004, 4
instances/map_2.txt, 1, 125, 125, 1.0, 0.002, 5
instances/map_2.txt, 2, 51, 51, 1.0, 0.0, 2
instances/map_2.txt, 2, 75, 75, 1.0, 0.001, 3
instances/map_2.txt, 2, 98, 98, 1.0, 0.002, 4
instances/map_2.txt, 2, 128, 128, 1.0, 0.007, 5
instances/map_3.txt, 0, 24, 24, 1.0, 0.0, 2
instances/map_3.txt, 0, 54, 54, 1.0, 0.0, 3
instances/map_3.txt, 0, 44, 44, 1.0, 0.002, 4
instances/map_3.txt, 0, 64, 64, 1.0, 0.002, 5
instances/map_3.txt, 1, 53, 53, 1.0, 0.0, 2
instances/map_3.txt, 1, 81, 81, 1.0, 0.001, 3
instances/map_3.txt, 1, 107, 107, 1.0, 0.001, 4
instances/map_3.txt, 1, 132, 130, 1.015, 0.022, 5
instances/map_3.txt, 2, 53, 53, 1.0, 0.001, 2
instances/map_3.txt, 2, 81, 79, 1.022, 0.014, 3
instances/map_3.txt, 2, 102, 100, 1.02, 0.026, 4
instances/map_3.txt, 2, 127, 127, 1.0, 0.005, 5
instances/map_1.txt, 0, 17, 17, 1.0, 0.0, 2
instances/map_1.txt, 0, 33, 33, 1.0, 0.001, 3
instances/map_1.txt, 0, 24, 24, 1.0, 0.0, 4
instances/map_1.txt, 0, 31, 31, 1.0, 0.001, 5
instances/map_1.txt, 1, 51, 51, 1.0, 0.0, 2
instances/map_1.txt, 1, 73, 73, 1.0, 0.002, 3
instances/map_1.txt, 1, 94, 94, 1.0, 0.001, 4
instances/map_1.txt, 1, 116, 116, 1.0, 0.019, 5
instances/map_1.txt, 2, 48, 48, 1.0, 0.001, 2
instances/map_1.txt, 2, 65, 65, 1.0, 0.002, 3
instances/map_1.txt, 2, 100, 100, 1.0, 0.002, 4
instances/map_1.txt, 2, 116, 116, 1.0, 0.007, 5
instances/map_2.txt, 0, 11, 11, 1.0, 0.0, 2
instances/map_2.txt, 0, 41, 41, 1.0, 0.0, 3
instances/map_2.txt, 0, 55, 55, 1.0, 0.0, 4
instances/map_2.txt, 0, 70, 69, 1.009, 0.002, 5
instances/map_2.txt, 1, 50, 49, 1.02, 0.003, 2
instances/map_2.txt, 1, 75, 75, 1.0, 0.001, 3
instances/map_2.txt, 1, 102, 101, 1.01, 0.05, 4
instances/map_2.txt, 2, 52, 52, 1.0, 0.0, 2
instances/map_2.txt, 2, 77, 77, 1.0, 0.004, 3
instances/map_2.txt, 2, 104, 102, 1.018, 0.055, 4
instances/map_2.txt, 2, 127, 127, 1.0, 0.008, 5
instances/map_3.txt, 0, 28, 28, 1.0, 0.001, 2
instances/map_3.txt, 0, 38, 38, 1.0, 0.001, 3
instances/map_3.txt, 0, 58, 56, 1.021, 0.066, 4
instances/map_3.txt, 0, 55, 52, 1.035, 0.006, 5
instances/map_3.txt, 1, 55, 55, 1.0, 0.001, 2
instances/map_3.txt, 1, 79, 79, 1.0, 0.001, 3
instances/map_3.txt, 1, 107, 107, 1.0, 0.001, 4
instances/map_3.txt, 1, 128, 128, 1.0, 0.001, 5
instances/map_3.txt, 2, 51, 51, 1.0, 0.001, 2
instances/map_3.txt, 2, 81, 80, 1.013, 0.002, 3
instances/map_3.txt, 2, 106, 106, 1.0, 0.001, 4
instances/map_3.txt, 2, 125, 124, 1.008, 0.104, 5
instances/map_1.txt, 0, 19, 19, 1.0, 0.0, 2
instances/map_1.txt, 0, 21, 21, 1.0, 0.0, 3
instances/map_1.txt, 0, 44, 44, 1.0, 0.001, 4
instances/map_1.txt, 0, 59, 59, 1.0, 0.001, 5
instances/map_1.txt, 1, 48, 48, 1.0, 0.0, 2
instances/map_1.txt, 1, 70, 70, 1.0, 0.0, 3
instances/map_1.txt, 1, 93, 93, 1.0, 0.002, 4
instances/map_1.txt, 1, 116, 116, 1.0, 0.003, 5
instances/map_1.txt, 2, 48, 48, 1.0, 0.001, 2
instances/map_1.txt, 2, 65, 65, 1.0, 0.001, 3
instances/map_1.txt, 2, 89, 89, 1.0, 0.002, 4
instances/map_1.txt, 2, 109, 107, 1.017, 0.055, 5
instances/map_2.txt, 0, 9, 9, 1.0, 0.0, 2
instances/map_2.txt, 0, 70, 68, 1.024, 0.011, 3
instances/map_2.txt, 0, 49, 49, 1.0, 0.001, 4
instances/map_2.txt, 0, 47, 47, 1.0, 0.001, 5
instances/map_2.txt, 1, 51, 51, 1.0, 0.001, 2
instances/map_2.txt, 1, 76, 76, 1.0, 0.0, 3
instances/map_2.txt, 1, 102, 102, 1.0, 0.001, 4
instances/map_2.txt, 1, 128, 128, 1.0, 0.001, 5
instances/map_2.txt, 2, 49, 49, 1.0, 0.0, 2
instances/map_2.txt, 2, 78, 78, 1.0, 0.002, 3
instances/map_2.txt, 2, 98, 97, 1.01, 0.002, 4
instances/map_2.txt, 2, 124, 124, 1.0, 0.005, 5
instances/map_3.txt, 0, 30, 30, 1.0, 0.001, 2
instances/map_3.txt, 0, 23, 23, 1.0, 0.0, 3
instances/map_3.txt, 0, 43, 43, 1.0, 0.001, 4
instances/map_3.txt, 0, 37, 37, 1.0, 0.001, 5
instances/map_3.txt, 1, 53, 53, 1.0, 0.0, 2
instances/map_3.txt, 1, 81, 81, 1.0, 0.002, 3
instances/map_3.txt, 1, 101, 98, 1.03, 0.139, 4
instances/map_3.txt, 1, 139, 138, 1.007, 0.027, 5
instances/map_3.txt, 2, 53, 53, 1.0, 0.0, 2
instances/map_3.txt, 2, 80, 80, 1.0, 0.002, 3
instances/map_3.txt, 2, 104, 102, 1.019, 0.009, 4
instances/map_3.txt, 2, 133, 133, 1.0, 0.005, 5
instances/map_1.txt, 0, 23, 23, 1.0, 0.001, 2
instances/map_1.txt, 0, 25, 23, 1.095, 0.002, 3
instances/map_1.txt, 0, 67, 67, 1.0, 0.01, 4
instances/map_1.txt, 0, 53, 53, 1.0, 0.001, 5
instances/map_1.txt, 1, 46, 46, 1.0, 0.0, 2
instances/map_1.txt, 1, 71, 70, 1.013, 0.003, 3
instances/map_1.txt, 1, 95, 95, 1.0, 0.001, 4
instances/map_1.txt, 1, 117, 117, 1.0, 0.002, 5
instances/map_1.txt, 2, 53, 53, 1.0, 0.001, 2
instances/map_1.txt, 2, 70, 70, 1.0, 0.002, 3
instances/map_1.txt, 2, 92, 91, 1.011, 0.036, 4
instances/map_1.txt, 2, 115, 113, 1.017, 0.043, 5
instances/map_2.txt, 0, 11, 11, 1.0, 0.001, 2
instances/map_2.txt, 0, 40, 40, 1.0, 0.001, 3
instances/map_2.txt, 0, 39, 37, 1.056, 0.003, 4
instances/map_2.txt, 0, 51, 51, 1.0, 0.0, 5
instances/map_2.txt, 1, 50, 50, 1.0, 0.001, 2
instances/map_2.txt, 1, 77, 75, 1.028, 0.026, 3
instances/map_2.txt, 1, 101, 100, 1.009, 0.002, 4
instances/map_2.txt, 1, 130, 130, 1.0, 0.001, 5
instances/map_2.txt, 2, 49, 49, 1.0, 0.0, 2
instances/map_2.txt, 2, 75, 75, 1.0, 0.001, 3
instances/map_2.txt, 2, 103, 103, 1.0, 0.003, 4
instances/map_2.txt, 2, 125, 125, 1.0, 0.005, 5
instances/map_3.txt, 0, 16, 16, 1.0, 0.001, 2
instances/map_3.txt, 0, 44, 40, 1.074, 0.019, 3
instances/map_3.txt, 0, 70, 68, 1.045, 0.003, 4
instances/map_3.txt, 0, 76, 76, 1.0, 0.0, 5
instances/map_3.txt, 1, 55, 55, 1.0, 0.0, 2
instances/map_3.txt, 1, 83, 82, 1.012, 0.001, 3
instances/map_3.txt, 1, 104, 102, 1.019, 0.082, 4
instances/map_3.txt, 1, 133, 132, 1.007, 0.081, 5
instances/map_3.txt, 2, 54, 54, 1.0, 0.0, 2
instances/map_3.txt, 2, 78, 78, 1.0, 0.001, 3
instances/map_3.txt, 2, 104, 104, 1.0, 0.003, 4
instances/map_3.txt, 2, 129, 128, 1.008, 0.391, 5
instances/map_1.txt, 0, 29, 29, 1.0, 0.0, 2
instances/map_1.txt, 0, 24, 24, 1.0, 0.0, 3
instances/map_1.txt, 0, 33, 33, 1.0, 0.001, 4
instances/map_1.txt, 0, 34, 34, 1.0, 0.0, 5
instances/map_1.txt, 1, 43, 43, 1.0, 0.0, 2
instances/map_1.txt, 1, 72, 72, 1.0, 0.002, 3
instances/map_1.txt, 1, 85, 85, 1.0, 0.002, 4
instances/map_1.txt, 1, 118, 117, 1.008, 0.074, 5
instances/map_1.txt, 2, 45, 45, 1.0, 0.0, 2
instances/map_1.txt, 2, 73, 73, 1.0, 0.002, 3
instances/map_1.txt, 2, 92, 92, 1.0, 0.001, 4
instances/map_1.txt, 2, 126, 126, 1.0, 0.008, 5
instances/map_2.txt, 0, 42, 42, 1.0, 0.001, 2
instances/map_2.txt, 0, 27, 27, 1.0, 0.0, 3
instances/map_2.txt, 0, 53, 53, 1.0, 0.001, 4
instances/map_2.txt, 0, 58, 58, 1.0, 0.004, 5
instances/map_2.txt, 1, 51, 50, 1.019, 0.006, 2
instances/map_2.txt, 1, 77, 76, 1.013, 0.015, 3
instances/map_2.txt, 1, 100, 99, 1.01, 0.019, 4
instances/map_2.txt, 2, 52, 52, 1.0, 0.001, 2
instances/map_2.txt, 2, 80, 80, 1.0, 0.001, 3
instances/map_2.txt, 2, 101, 101, 1.0, 0.001, 4
instances/map_2.txt, 2, 127, 126, 1.008, 0.039, 5
instances/map_3.txt, 0, 8, 8, 1.0, 0.0, 2
instances/map_3.txt, 0, 36, 36, 1.0, 0.0, 3
instances/map_3.txt, 0, 50, 50, 1.0, 0.0, 4
instances/map_3.txt, 0, 70, 70, 1.0, 0.003, 5
instances/map_3.txt, 1, 51, 51, 1.0, 0.0, 2
instances/map_3.txt, 1, 78, 77, 1.012, 0.005, 3
instances/map_3.txt, 1, 104, 104, 1.0, 0.003, 4
instances/map_3.txt, 1, 131, 128, 1.024, 0.471, 5
instances/map_3.txt, 2, 52, 52, 1.0, 0.001, 2
instances/map_3.txt, 2, 75, 75, 1.0, 0.0, 3
instances/map_3.txt, 2, 104, 104, 1.0, 0.003, 4
instances/map_3.txt, 2, 132, 131, 1.008, 0.016, 5
instances/map_1.txt, 0, 15, 15, 1.0, 0.0, 2
instances/map_1.txt, 0, 29, 29, 1.0, 0.001, 3
instances/map_1.txt, 0, 57, 55, 1.024, 0.003, 4
instances/map_1.txt, 0, 62, 62, 1.0, 0.001, 5
instances/map_1.txt, 1, 49, 49, 1.0, 0.0, 2
instances/map_1.txt, 1, 73, 73, 1.0, 0.003, 3
instances/map_1.txt, 1, 95, 95, 1.0, 0.003, 4
instances/map_1.txt, 1, 116, 114, 1.017, 0.06, 5
instances/map_1.txt, 2, 51, 51, 1.0, 0.001, 2
instances/map_1.txt, 2, 66, 66, 1.0, 0.001, 3
instances/map_1.txt, 2, 88, 88, 1.0, 0.004, 4
instances/map_1.txt, 2, 116, 116, 1.0, 0.001, 5
instances/map_2.txt, 0, 19, 19, 1.0, 0.001, 2
instances/map_2.txt, 0, 23, 23, 1.0, 0.001, 3
instances/map_2.txt, 0, 37, 35, 1.056, 0.006, 4
instances/map_2.txt, 0, 72, 72, 1.0, 0.001, 5
instances/map_2.txt, 1, 48, 48, 1.0, 0.0, 2
instances/map_2.txt, 1, 80, 80, 1.0, 0.001, 3
instances/map_2.txt, 1, 105, 104, 1.009, 0.01, 4
instances/map_2.txt, 1, 126, 124, 1.015, 0.035, 5
instances/map_2.txt, 2, 55, 55, 1.0, 0.001, 2
instances/map_2.txt, 2, 78, 78, 1.0, 0.001, 3
instances/map_2.txt, 2, 97, 97, 1.0, 0.002, 4
instances/map_2.txt, 2, 123, 121, 1.017, 0.023, 5
instances/map_3.txt, 0, 15, 13, 1.167, 0.001, 2
instances/map_3.txt, 0, 29, 29, 1.0, 0.0, 3
instances/map_3.txt, 0, 31, 31, 1.0, 0.0, 4
instances/map_3.txt, 0, 87, 85, 1.031, 0.003, 5
instances/map_3.txt, 1, 52, 52, 1.0, 0.001, 2
instances/map_3.txt, 1, 79, 78, 1.013, 0.003, 3
instances/map_3.txt, 1, 112, 109, 1.028, 0.128, 4
instances/map_3.txt, 1, 131, 129, 1.014, 0.005, 5
instances/map_3.txt, 2, 54, 54, 1.0, 0.001, 2
instances/map_3.txt, 2, 75, 75, 1.0, 0.001, 3
instances/map_3.txt, 2, 106, 106, 1.0, 0.001, 4
instances/map_3.txt, 2, 133, 132, 1.007, 0.991, 5
instances/map_1.txt, 0, 28, 28, 1.0, 0.001, 2
instances/map_1.txt, 0, 41, 41, 1.0, 0.0, 3
instances/map_1.txt, 0, 71, 71, 1.0, 0.003, 4
instances/map_1.txt, 0, 68, 65, 1.051, 0.415, 5
instances/map_1.txt, 1, 44, 44, 1.0, 0.001, 2
instances/map_1.txt, 1, 68, 68, 1.0, 0.001, 3
instances/map_1.txt, 1, 93, 93, 1.0, 0.01, 4
instances/map_1.txt, 1, 120, 120, 1.0, 0.004, 5
instances/map_1.txt, 2, 48, 48, 1.0, 0.0, 2
instances/map_1.txt, 2, 69, 69, 1.0, 0.001, 3
instances/map_1.txt, 2, 88, 88, 1.0, 0.001, 4
instances/map_1.txt, 2, 121, 119, 1.015, 0.707, 5
instances/map_2.txt, 0, 25, 25, 1.0, 0.0, 2
instances/map_2.txt, 0, 29, 27, 1.039, 0.002, 3
instances/map_2.txt, 0, 24, 24, 1.0, 0.0, 4
instances/map_2.txt, 0, 54, 54, 1.0, 0.002, 5
instances/map_2.txt, 1, 49, 49, 1.0, 0.002, 2
instances/map_2.txt, 1, 76, 76, 1.0, 0.001, 3
instances/map_2.txt, 1, 105, 104, 1.009, 0.006, 4
instances/map_2.txt, 1, 128, 127, 1.007, 0.003, 5
instances/map_2.txt, 2, 50, 50, 1.0, 0.001, 2
instances/map_2.txt, 2, 74, 74, 1.0, 0.001, 3
instances/map_2.txt, 2, 102, 102, 1.0, 0.002, 4
instances/map_2.txt, 2, 124, 123, 1.008, 0.201, 5
instances/map_3.txt, 0, 26, 26, 1.0, 0.0, 2
instances/map_3.txt, 0, 16, 16, 1.0, 0.0, 3
instances/map_3.txt, 0, 29, 29, 1.0, 0.0, 4
instances/map_3.txt, 0, 70, 68, 1.015, 0.021, 5
instances/map_3.txt, 1, 51, 51, 1.0, 0.001, 2
instances/map_3.txt, 1, 80, 80, 1.0, 0.001, 3
instances/map_3.txt, 1, 105, 105, 1.0, 0.005, 4
instances/map_3.txt, 1, 131, 130, 1.007, 0.008, 5
instances/map_3.txt, 2, 52, 52, 1.0, 0.0, 2
instances/map_3.txt, 2, 81, 81, 1.0, 0.0, 3
instances/map_3.txt, 2, 109, 109, 1.0, 0.004, 4
instances/map_3.txt, 2, 134, 132, 1.015, 0.136, 5
instances/map_1.txt, 0, 11, 11, 1.0, 0.0, 2
instances/map_1.txt, 0, 18, 18, 1.0, 0.0, 3
instances/map_1.txt, 0, 37, 37, 1.0, 0.0, 4
instances/map_1.txt, 0, 50, 50, 1.0, 0.001, 5
instances/map_1.txt, 1, 46, 46, 1.0, 0.002, 2
instances/map_1.txt, 1, 75, 75, 1.0, 0.003, 3
instances/map_1.txt, 1, 98, 98, 1.0, 0.002, 4
instances/map_1.txt, 2, 47, 47, 1.0, 0.001, 2
instances/map_1.txt, 2, 66, 65, 1.015, 0.002, 3
instances/map_1.txt, 2, 98, 98, 1.0, 0.003, 4
instances/map_1.txt, 2, 115, 115, 1.0, 0.002, 5
instances/map_2.txt, 0, 16, 16, 1.0, 0.0, 2
instances/map_2.txt, 0, 33, 33, 1.0, 0.001, 3
instances/map_2.txt, 0, 49, 47, 1.028, 0.003, 4
instances/map_2.txt, 0, 80, 78, 1.02, 0.03, 5
instances/map_2.txt, 1, 49, 49, 1.0, 0.0, 2
instances/map_2.txt, 1, 75, 74, 1.013, 0.004, 3
instances/map_2.txt, 1, 99, 99, 1.0, 0.001, 4
instances/map_2.txt, 2, 49, 49, 1.0, 0.001, 2
instances/map_2.txt, 2, 76, 76, 1.0, 0.001, 3
instances/map_2.txt, 2, 109, 109, 1.0, 0.023, 4
instances/map_2.txt, 2, 126, 126, 1.0, 0.004, 5
instances/map_3.txt, 0, 20, 20, 1.0, 0.001, 2
instances/map_3.txt, 0, 43, 43, 1.0, 0.001, 3
instances/map_3.txt, 0, 51, 50, 1.019, 0.006, 4
instances/map_3.txt, 0, 84, 82, 1.04, 0.112, 5
instances/map_3.txt, 1, 54, 54, 1.0, 0.001, 2
instances/map_3.txt, 1, 78, 77, 1.012, 0.002, 3
instances/map_3.txt, 1, 108, 108, 1.0, 0.002, 4
instances/map_3.txt, 1, 135, 135, 1.0, 0.019, 5
instances/map_3.txt, 2, 51, 51, 1.0, 0.001, 2
instances/map_3.txt, 2, 79, 79, 1.0, 0.002, 3
instances/map_3.txt, 2, 99, 99, 1.0, 0.002, 4
instances/map_3.txt, 2, 133, 132, 1.007, 0.002, 5
instances/map_1.txt, 0, 17, 17, 1.0, 0.0, 2
instances/map_1.txt, 0, 22, 22, 1.0, 0.0, 3
instances/map_1.txt, 0, 63, 63, 1.0, 0.001, 4
instances/map_1.txt, 0, 54, 53, 1.02, 0.001, 5
instances/map_1.txt, 1, 48, 48, 1.0, 0.0, 2
instances/map_1.txt, 1, 65, 63, 1.027, 0.009, 3
instances/map_1.txt, 1, 90, 89, 1.011, 0.001, 4
instances/map_1.txt, 2, 46, 46, 1.0, 0.002, 2
instances/map_1.txt, 2, 66, 66, 1.0, 0.002, 3
instances/map_1.txt, 2, 90, 90, 1.0, 0.001, 4
instances/map_1.txt, 2, 114, 114, 1.0, 0.012, 5
instances/map_2.txt, 0, 25, 25, 1.0, 0.0, 2
instances/map_2.txt, 0, 30, 30, 1.0, 0.0, 3
instances/map_2.txt, 0, 47, 47, 1.0, 0.001, 4
instances/map_2.txt, 0, 52, 50, 1.018, 0.038, 5
instances/map_2.txt, 1, 52, 52, 1.0, 0.002, 2
instances/map_2.txt, 1, 74, 74, 1.0, 0.001, 3
instances/map_2.txt, 1, 101, 100, 1.01, 0.091, 4
instances/map_2.txt, 1, 131, 131, 1.0, 0.004, 5
instances/map_2.txt, 2, 49, 49, 1.0, 0.0, 2
instances/map_2.txt, 2, 74, 74, 1.0, 0.0, 3
instances/map_2.txt, 2, 99, 97, 1.02, 0.059, 4
instances/map_2.txt, 2, 126, 126, 1.0, 0.003, 5
instances/map_3.txt, 0, 27, 27, 1.0, 0.0, 2
instances/map_3.txt, 0, 51, 51, 1.0, 0.001, 3
instances/map_3.txt, 0, 22, 22, 1.0, 0.0, 4
instances/map_3.txt, 0, 90, 89, 1.033, 0.005, 5
